Ticker,Date,CallVol,PutVol,PutCallRatio
SPY,2017-01-29,5584938,9212694,1.6495606580000002
SPY,2017-01-28,3199494,5581392,1.7444608430000001
SPY,2017-01-27,5497452,7949872,1.4461012119999999
SPY,2017-01-26,1885536,3210122,1.7024983880000002
SPY,2017-01-25,3460478,5560354,1.606816746
SPY,2017-01-22,2863030,3990724,1.393881308
SPY,2017-01-21,2455770,4022492,1.6379758690000001
SPY,2017-01-20,4232038,5311178,1.254992984
SPY,2017-01-19,2724660,4577958,1.680194226
SPY,2017-01-15,4640682,6513364,1.4035359459999999
SPY,2017-01-14,3080610,3364478,1.092146685
SPY,2017-01-13,2480168,4583544,1.8480780330000002
SPY,2017-01-12,2663764,3603312,1.35271443
SPY,2017-01-11,3011134,4639414,1.540753085
SPY,2017-01-08,4449434,6158964,1.384212913
SPY,2017-01-07,3009812,3898526,1.295272263
SPY,2017-01-06,3985772,7511852,1.88466676
SPY,2017-01-05,1976738,4341200,2.196143343
SPY,2017-01-04,5321328,6721102,1.26304975
SPY,2016-12-31,2715506,4012840,1.477750371
SPY,2016-12-30,2296550,3215524,1.400154144
SPY,2016-12-29,2416794,4581568,1.895721356
SPY,2016-12-28,2293100,3177120,1.385513061
SPY,2016-12-24,1612558,2219842,1.376596687
SPY,2016-12-23,2289158,3320610,1.4505813930000002
SPY,2016-12-22,1894014,3142850,1.659359435
SPY,2016-12-21,3979610,5283766,1.327709499
SPY,2016-12-18,3702080,4825276,1.3033959290000001
SPY,2016-12-17,6000156,3669048,0.6114921010000001
SPY,2016-12-16,2844714,3839506,1.3496984230000002
SPY,2016-12-15,2385676,3734514,1.5653902709999998
SPY,2016-12-14,3910072,4537706,1.160517249
SPY,2016-12-11,3938498,5544100,1.4076686090000001
SPY,2016-12-10,2941630,3969438,1.3494008419999999
SPY,2016-12-09,4381834,5868410,1.339258858
SPY,2016-12-08,2195414,3248008,1.479451256
SPY,2016-12-07,2597852,3106460,1.195780206
SPY,2016-12-04,3123730,4379468,1.4019995330000001
SPY,2016-12-03,2722922,3529988,1.296397032
SPY,2016-12-02,2702798,3340974,1.236116795
SPY,2016-12-01,3299156,4066062,1.23245521
SPY,2016-11-30,2850618,4453684,1.562357355
SPY,2016-11-27,1329268,2364124,1.778515694
SPY,2016-11-25,2393588,3483248,1.455241253
SPY,2016-11-24,3086824,4589896,1.486931552
SPY,2016-11-23,3257240,3730434,1.145274527
SPY,2016-11-20,3506930,4509240,1.285808385
SPY,2016-11-19,3156160,4118964,1.30505551
SPY,2016-11-18,3454112,4334820,1.254973782
SPY,2016-11-17,2683018,4033642,1.503397294
SPY,2016-11-16,3843354,4514702,1.174677638
SPY,2016-11-13,3425978,5243064,1.530384608
SPY,2016-11-12,2688840,5162580,1.9200026780000001
SPY,2016-11-11,2564890,5150966,2.008260003
SPY,2016-11-10,3004482,3940956,1.311692332
SPY,2016-11-09,5132648,6874900,1.339445058
SPY,2016-11-06,2938174,4416948,1.5032969459999999
SPY,2016-11-05,3158222,4414782,1.397869434
SPY,2016-11-04,4093996,6000782,1.465751798
SPY,2016-11-03,2869714,4493594,1.565868236
SPY,2016-11-02,3349304,5115032,1.527192515
SPY,2016-10-30,4709696,6945042,1.4746263880000001
SPY,2016-10-29,3356662,4567182,1.36063208
SPY,2016-10-28,5265814,8277052,1.571846632
SPY,2016-10-27,2487804,3251710,1.307060363
SPY,2016-10-26,4630232,6375160,1.376855415
SPY,2016-10-23,2725112,3960560,1.4533567790000002
SPY,2016-10-22,2559908,3568258,1.393900875
SPY,2016-10-21,3285758,4313278,1.312719318
SPY,2016-10-20,3264144,3640416,1.115274326
SPY,2016-10-19,3991058,5040764,1.263014469
SPY,2016-10-16,3636778,3656282,1.005362989
SPY,2016-10-15,2997534,3503892,1.1689248559999998
SPY,2016-10-14,3344776,4084976,1.22130032
SPY,2016-10-13,2364604,3305130,1.397752013
SPY,2016-10-12,4429258,4854346,1.095972734
SPY,2016-10-09,3914708,4750178,1.213418217
SPY,2016-10-08,2263840,3498540,1.545400735
SPY,2016-10-07,3197056,4365040,1.365331105
SPY,2016-10-06,3232042,4661756,1.442356257
SPY,2016-10-05,2880430,3908356,1.356865468
SPY,2016-10-02,3918836,5814746,1.4837941669999999
SPY,2016-10-01,2824844,3507852,1.241786095
SPY,2016-09-30,4300170,6006830,1.396881984
SPY,2016-09-29,2281774,3057632,1.340024034
SPY,2016-09-28,3360700,4095856,1.218750855
SPY,2016-09-25,3721148,5136782,1.3804293730000001
SPY,2016-09-24,3586366,5115228,1.4262983759999999
SPY,2016-09-23,4190740,6074668,1.449545426
SPY,2016-09-22,2674950,3667118,1.370910858
SPY,2016-09-21,4666256,7030128,1.50658858
SPY,2016-09-18,5076754,6496144,1.2795861290000001
SPY,2016-09-17,5440504,5193564,0.954610823
SPY,2016-09-16,3672822,4957578,1.34980078
SPY,2016-09-15,2338462,2717588,1.162126218
SPY,2016-09-14,2996930,3648942,1.21755997
SPY,2016-09-11,4192616,6151296,1.4671737169999999
SPY,2016-09-10,4050936,5297840,1.307806393
SPY,2016-09-09,3719782,4735494,1.273056862
SPY,2016-09-08,4907120,6089592,1.240970671
SPY,2016-09-04,5800050,8365072,1.44224136
SPY,2016-09-03,6099880,8866156,1.45349679
SPY,2016-09-02,4650386,5886852,1.265884595
SPY,2016-09-01,2296594,2950246,1.2846180040000001
SPY,2016-08-31,3004244,4105676,1.3666253469999998
SPY,2016-08-28,4063630,4541874,1.117688864
SPY,2016-08-27,3951922,4605470,1.1653747209999998
SPY,2016-08-26,4006830,5425408,1.3540399769999998
SPY,2016-08-25,2400634,3004716,1.25163436
SPY,2016-08-24,2875250,4132108,1.437129989
SPY,2016-08-21,2885578,4757240,1.648626376
SPY,2016-08-20,2530268,3646488,1.441146946
SPY,2016-08-19,3379426,4957466,1.4669550390000001
SPY,2016-08-18,2297092,4347568,1.892639912
SPY,2016-08-17,2177112,2710828,1.245148619
SPY,2016-08-14,3316730,4910602,1.480555246
SPY,2016-08-13,3164508,3690114,1.1660940659999999
SPY,2016-08-12,3489260,4882854,1.399395287
SPY,2016-08-11,3715148,5216790,1.404194395
SPY,2016-08-10,3008386,3822444,1.27059626
SPY,2016-08-07,3679052,5009896,1.3617355780000002
SPY,2016-08-06,2464394,3347400,1.3583055309999998
SPY,2016-08-05,2578678,4381386,1.699082243
SPY,2016-08-04,2075654,2935318,1.4141653669999998
SPY,2016-08-03,2713248,3327544,1.226406138
SPY,2016-07-31,3871698,5826772,1.5049655219999998
SPY,2016-07-30,2431146,3998342,1.644632614
SPY,2016-07-29,2446446,3674214,1.5018577969999998
SPY,2016-07-28,1998994,2902956,1.452208461
SPY,2016-07-27,2491342,3378694,1.3561743030000002
SPY,2016-07-24,3176360,5637680,1.774886978
SPY,2016-07-23,3465540,4596266,1.326277002
SPY,2016-07-22,2737610,3756292,1.372106326
SPY,2016-07-21,2908008,3801412,1.307221988
SPY,2016-07-20,2961900,3806308,1.2850899759999999
SPY,2016-07-17,3709220,4590104,1.23748497
SPY,2016-07-16,2858924,3448730,1.20630349
SPY,2016-07-15,4740140,5813938,1.226532972
SPY,2016-07-14,3394036,5831740,1.718231627
SPY,2016-07-13,5190388,7176786,1.382707035
SPY,2016-07-10,3680206,5361262,1.456783126
SPY,2016-07-09,3613926,5499102,1.521642114
SPY,2016-07-08,2960740,4502734,1.520813715
SPY,2016-07-07,2490480,3938404,1.581383508
SPY,2016-07-06,3405068,4535518,1.3319904329999999
SPY,2016-07-02,4385604,5794488,1.3212519870000001
SPY,2016-07-01,3741918,4737988,1.2661923640000001
SPY,2016-06-30,3918100,5166184,1.318543171
SPY,2016-06-29,3386716,4970786,1.467730391
SPY,2016-06-26,5243032,8522906,1.6255681830000002
SPY,2016-06-25,4148778,5772702,1.391422245
SPY,2016-06-24,6024676,9783992,1.623986419
SPY,2016-06-23,3063188,4424256,1.4443305469999999
SPY,2016-06-22,3507926,5194698,1.480845947
SPY,2016-06-19,5740018,8808620,1.534597975
SPY,2016-06-18,4624810,4364438,0.943701039
SPY,2016-06-17,3934226,5270272,1.3395956409999998
SPY,2016-06-16,5396616,6292552,1.166018112
SPY,2016-06-15,5924896,7965734,1.3444512780000002
SPY,2016-06-12,7627376,12294126,1.6118421330000001
SPY,2016-06-11,7646754,11984184,1.567224995
SPY,2016-06-10,4723602,5349866,1.132581873
SPY,2016-06-09,3143814,3810254,1.211984551
SPY,2016-06-08,3714096,4490386,1.20901183
SPY,2016-06-05,6829080,8118072,1.188750461
SPY,2016-06-04,3285476,5164204,1.571828253
SPY,2016-06-03,4369552,6429136,1.471349008
SPY,2016-06-02,3069302,4179828,1.361817117
SPY,2016-06-01,2895080,4325418,1.494058195
SPY,2016-05-29,4941970,7270376,1.471149359
SPY,2016-05-28,3931158,6562098,1.6692531819999998
SPY,2016-05-27,4111228,6733580,1.63785127
SPY,2016-05-26,3693222,6057792,1.6402458340000001
SPY,2016-05-22,3549822,5218940,1.470197661
SPY,2016-05-21,3113464,4844006,1.55582528
SPY,2016-05-20,3721552,5639120,1.5152603
SPY,2016-05-19,3413286,4043210,1.184550606
SPY,2016-05-18,4397998,6524510,1.4835181830000002
SPY,2016-05-15,5409500,7219878,1.33466642
SPY,2016-05-14,4292922,6994740,1.6293657330000002
SPY,2016-05-13,5531838,9313122,1.683549301
SPY,2016-05-12,3886398,5617132,1.4453311269999998
SPY,2016-05-11,3728980,5200062,1.394499836
SPY,2016-05-08,3696508,6207430,1.67926865
SPY,2016-05-07,2825572,4503216,1.593736065
SPY,2016-05-06,3534044,5146148,1.4561641
SPY,2016-05-05,2943472,4357936,1.480542706
SPY,2016-05-04,3189272,5082482,1.59361823
SPY,2016-05-01,4898282,7283806,1.487012385
SPY,2016-04-30,3693704,4877240,1.320419828
SPY,2016-04-29,4724712,6889870,1.45826243
SPY,2016-04-28,3388962,4620524,1.363403898
SPY,2016-04-27,3055242,5043858,1.650886575
SPY,2016-04-24,3716788,6063176,1.631294548
SPY,2016-04-23,3258884,5204868,1.597132024
SPY,2016-04-22,3137046,4984944,1.589056711
SPY,2016-04-21,4017588,5870272,1.4611433530000002
SPY,2016-04-20,3435352,6328938,1.842296801
SPY,2016-04-17,4684506,7219340,1.541110205
SPY,2016-04-16,3650088,4721430,1.29351128
SPY,2016-04-15,3782776,6099798,1.612518954
SPY,2016-04-14,3513774,6229796,1.77296434
SPY,2016-04-13,3849500,5706036,1.4822797769999998
SPY,2016-04-09,5791038,8860520,1.530040038
SPY,2016-04-08,4317784,6726868,1.557944538
SPY,2016-04-07,5321390,7486522,1.4068733919999998
SPY,2016-04-06,4592128,7534090,1.640653309
SPY,2016-04-03,3957998,6545568,1.653757278
SPY,2016-04-02,3172748,6170612,1.9448793290000002
SPY,2016-04-01,4310438,7386332,1.7135919830000002
SPY,2016-03-31,4821722,6967438,1.44501031
SPY,2016-03-30,4285444,7135178,1.664979871
SPY,2016-03-27,5020394,7505148,1.494932071
SPY,2016-03-26,4299118,8764248,2.038615362
SPY,2016-03-25,5660976,9423720,1.6646811430000001
SPY,2016-03-24,4969110,7276520,1.464350759
SPY,2016-03-23,5971186,7547040,1.263909716
SPY,2016-03-20,6167680,9486086,1.53803148
SPY,2016-03-19,5216924,7414082,1.421159672
SPY,2016-03-18,6892548,9806912,1.4228282490000002
SPY,2016-03-17,4921644,7188194,1.460527011
SPY,2016-03-16,5796584,9292768,1.6031455769999998
SPY,2016-03-13,6660398,9304814,1.397035733
SPY,2016-03-12,6936840,9135418,1.316942296
SPY,2016-03-11,4936326,7599326,1.5394700430000001
SPY,2016-03-10,4859298,7228576,1.487576189
SPY,2016-03-09,4818970,8674124,1.799995435
SPY,2016-03-06,4806606,9308470,1.9365993380000002
SPY,2016-03-05,3677720,6362504,1.73001316
SPY,2016-03-04,4587040,6206890,1.3531362269999998
SPY,2016-03-03,4538448,6353514,1.39993099
SPY,2016-03-02,5145020,7578992,1.47307338
SPY,2016-02-28,7057910,10703430,1.5165155119999998
SPY,2016-02-27,6328032,10029916,1.584997674
SPY,2016-02-26,5266966,8570768,1.627268526
SPY,2016-02-25,6583912,9959052,1.512634434
SPY,2016-02-24,4970750,8913156,1.793120958
SPY,2016-02-21,3691166,6321810,1.7126864519999998
SPY,2016-02-20,2686918,4365670,1.62478721
SPY,2016-02-19,2160298,3091206,1.430916475
SPY,2016-02-18,2683266,3558474,1.326172657
SPY,2016-02-14,2252352,3709360,1.646882903
SPY,2016-02-13,2697190,3573952,1.325064975
SPY,2016-02-12,3226350,3924174,1.216288995
SPY,2016-02-11,3105516,3548532,1.1426545540000002
SPY,2016-02-10,2007644,2979250,1.48395333
SPY,2016-02-07,1935446,4501588,2.325865976
SPY,2016-02-06,1782200,2774782,1.556941982
SPY,2016-02-05,2302544,4289810,1.8630740609999998
SPY,2016-02-04,1894956,3792058,2.00113248
SPY,2016-02-03,1801862,3827734,2.124321396
SPY,2016-01-31,3764962,7372196,1.95810635
SPY,2016-01-30,2454042,4109544,1.674602146
SPY,2016-01-29,2015800,3298014,1.6360819530000001
SPY,2016-01-28,2064364,3206352,1.553191201
SPY,2016-01-27,3341148,5729160,1.7147279919999998
SPY,2016-01-24,3990260,6674520,1.6727030319999998
SPY,2016-01-23,2463698,2880744,1.169276429
SPY,2016-01-22,2427452,2712484,1.117420241
SPY,2016-01-21,2427902,3596556,1.481343151
SPY,2016-01-17,3083430,3819678,1.2387756490000001
SPY,2016-01-16,2769622,3211874,1.159679552
SPY,2016-01-15,3421994,3610396,1.055056204
SPY,2016-01-14,2559022,3427050,1.3392030240000001
SPY,2016-01-13,2537706,3631384,1.430971121
SPY,2016-01-10,2885368,3947012,1.367940589
SPY,2016-01-09,2559258,3110520,1.215399151
SPY,2016-01-08,3235308,3925702,1.213393593
SPY,2016-01-07,1795904,1969908,1.0968893659999999
SPY,2016-01-06,1969546,3129420,1.588904245
SPY,2016-01-03,2564860,4089874,1.594579821
SPY,2016-01-02,2257380,3001472,1.329626381
SPY,2015-12-31,2197456,2858062,1.3006230840000002
SPY,2015-12-30,2524082,3274082,1.297137732
SPY,2015-12-27,2754414,2532814,0.919547316
SPY,2015-12-26,1172948,2005028,1.7093920619999998
SPY,2015-12-24,1025446,1505804,1.468438124
SPY,2015-12-23,1631748,2594082,1.589756507
SPY,2015-12-20,2073396,3846184,1.855016601
SPY,2015-12-19,5962734,3192782,0.535456051
SPY,2015-12-18,1955678,2374446,1.21412932
SPY,2015-12-17,1905582,2194050,1.151380523
SPY,2015-12-16,3287484,3989516,1.213546895
SPY,2015-12-13,2901294,5047720,1.739816785
SPY,2015-12-12,4008548,4747282,1.1842896729999999
SPY,2015-12-11,1583838,2827414,1.78516616
SPY,2015-12-10,1499808,2246580,1.497911733
SPY,2015-12-09,1639154,2746098,1.675314217
SPY,2015-12-06,2810892,4221272,1.501755315
SPY,2015-12-05,1510938,1950378,1.290839201
SPY,2015-12-04,1829888,3338276,1.824306187
SPY,2015-12-03,2259810,4270742,1.889867732
SPY,2015-12-02,2881028,3830232,1.329467121
SPY,2015-11-29,1206552,2032650,1.684676665
SPY,2015-11-27,2349946,3037588,1.292620341
SPY,2015-11-26,1576820,2873368,1.822254918
SPY,2015-11-25,1864836,3040356,1.630361061
SPY,2015-11-22,1837504,2785606,1.515972754
SPY,2015-11-21,1413004,3187940,2.256143649
SPY,2015-11-20,2753718,4367936,1.5861958269999998
SPY,2015-11-19,1827852,2675306,1.4636338169999998
SPY,2015-11-18,1854082,2625620,1.416129384
SPY,2015-11-15,2643182,3706660,1.402347625
SPY,2015-11-14,1614072,2718316,1.684135528
SPY,2015-11-13,1818952,3268112,1.7967005180000002
SPY,2015-11-12,1556360,2575836,1.65503868
SPY,2015-11-11,1303710,2536230,1.945394298
SPY,2015-11-08,1602554,2854654,1.781315325
SPY,2015-11-07,2245700,3394294,1.511463686
SPY,2015-11-06,1497394,2750288,1.8367163219999998
SPY,2015-11-05,1570786,2209716,1.406758145
SPY,2015-11-04,2134426,3517356,1.6479165830000002
SPY,2015-11-01,2761514,4426630,1.6029721380000002
SPY,2015-10-31,2002932,3546588,1.7706981569999998
SPY,2015-10-30,1832048,4475028,2.442636874
SPY,2015-10-29,1212310,2726344,2.248883536
SPY,2015-10-28,1882550,2716720,1.443106425
SPY,2015-10-25,2358382,3901080,1.654134063
SPY,2015-10-24,1626954,2078976,1.277833301
SPY,2015-10-23,1599230,2291768,1.433044653
SPY,2015-10-22,1661344,2539964,1.52886097
SPY,2015-10-21,1423558,2154390,1.51338407
SPY,2015-10-18,2158012,3223050,1.4935273759999999
SPY,2015-10-17,2212942,3223514,1.456664477
SPY,2015-10-16,1981346,2398616,1.210599259
SPY,2015-10-15,2918512,3424602,1.173406859
SPY,2015-10-14,1495134,2916572,1.950709435
SPY,2015-10-11,4284622,6024344,1.406038619
SPY,2015-10-10,2312772,3054270,1.3206100729999999
SPY,2015-10-09,1960506,3205424,1.6349983119999998
SPY,2015-10-08,2984580,4513680,1.512333394
SPY,2015-10-07,2504140,3758188,1.5007898919999998
SPY,2015-10-04,3080194,4954322,1.608444793
SPY,2015-10-03,3063172,5585984,1.8235946269999999
SPY,2015-10-02,4409532,7984048,1.810633872
SPY,2015-10-01,2913920,3932290,1.3494845430000002
SPY,2015-09-30,1415390,2978442,2.104326016
SPY,2015-09-27,3143142,4863012,1.547181769
SPY,2015-09-26,2106558,3107688,1.475244451
SPY,2015-09-25,2610192,3510256,1.3448267409999999
SPY,2015-09-24,3044126,5589400,1.8361263630000002
SPY,2015-09-23,1645140,3100486,1.8846335269999999
SPY,2015-09-20,2434696,5194198,2.13340721
SPY,2015-09-19,3770572,3060624,0.811713448
SPY,2015-09-18,2808678,4873742,1.735244126
SPY,2015-09-17,1535544,2081520,1.355558681
SPY,2015-09-16,1813502,3298400,1.818801413
SPY,2015-09-13,2389984,3407664,1.4258103819999999
SPY,2015-09-12,3013068,3641776,1.2086604090000002
SPY,2015-09-11,2349228,3576840,1.5225597519999998
SPY,2015-09-10,1884554,3801362,2.017114925
SPY,2015-09-09,1817440,3162962,1.740339158
SPY,2015-09-06,2694154,3123304,1.159289335
SPY,2015-09-05,2499280,4443674,1.7779816590000002
SPY,2015-09-04,1579442,3260994,2.0646494140000002
SPY,2015-09-03,1867004,3859372,2.067147151
SPY,2015-08-30,2249274,4770586,2.120944803
SPY,2015-08-29,1900766,3919866,2.0622559540000003
SPY,2015-08-28,1903528,3032502,1.5930955569999998
SPY,2015-08-27,2083208,3262584,1.566134539
SPY,2015-08-26,2462846,3891262,1.579985919
SPY,2015-08-23,4108318,7232416,1.760432372
SPY,2015-08-22,1717714,2890730,1.68289366
SPY,2015-08-21,1902984,2899124,1.5234621000000002
SPY,2015-08-20,1861930,2799938,1.503782634
SPY,2015-08-19,2054674,3273906,1.5933943780000002
SPY,2015-08-16,2636814,4397918,1.667890871
SPY,2015-08-15,2795612,3790416,1.3558448019999998
SPY,2015-08-14,4505578,6924276,1.5368230219999999
SPY,2015-08-13,2257330,4241878,1.879157234
SPY,2015-08-12,2463018,4106116,1.667107589
SPY,2015-08-09,2833652,3969364,1.400794452
SPY,2015-08-08,2550920,4468242,1.751619808
SPY,2015-08-07,3058188,5031592,1.645285378
SPY,2015-08-06,2835472,4639046,1.636075405
SPY,2015-08-05,4569480,8343630,1.8259473730000002
SPY,2015-08-02,3662046,6004622,1.63969049
SPY,2015-08-01,3125096,5493286,1.75779752
SPY,2015-07-31,2475024,4331488,1.750079191
SPY,2015-07-30,1265112,1866996,1.475755506
SPY,2015-07-29,1244140,2004012,1.6107608469999999
SPY,2015-07-26,1657060,2536522,1.530736364
SPY,2015-07-25,1874838,2421022,1.291323304
SPY,2015-07-24,1745130,2246730,1.2874284440000001
SPY,2015-07-23,1693414,1895710,1.119460451
SPY,2015-07-22,1552134,2315446,1.491782282
SPY,2015-07-19,2529744,3460570,1.3679526469999999
SPY,2015-07-18,2005644,2929508,1.4606320959999999
SPY,2015-07-17,1575920,2611296,1.656997817
SPY,2015-07-16,1410668,2196422,1.5570084530000001
SPY,2015-07-15,1537906,2105050,1.368776765
SPY,2015-07-12,1901916,3014874,1.585177263
SPY,2015-07-11,1854420,2694400,1.452961034
SPY,2015-07-10,2459580,2818352,1.1458671809999998
SPY,2015-07-09,1413844,1971176,1.394196248
SPY,2015-07-08,1548940,2344552,1.5136493340000001
SPY,2015-07-05,2187512,2844210,1.300203153
SPY,2015-07-03,2159438,2156712,0.998737635
SPY,2015-07-02,1481128,2867720,1.936172971
SPY,2015-07-01,2785366,3328678,1.195059464
SPY,2015-06-28,1901048,2705678,1.423256015
SPY,2015-06-27,1494256,2052176,1.37337645
SPY,2015-06-26,2000352,2365122,1.182352906
SPY,2015-06-25,1877242,2870652,1.529185901
SPY,2015-06-24,1445736,2093912,1.448336349
SPY,2015-06-21,2285936,3162418,1.3834236830000002
SPY,2015-06-20,5690004,3825180,0.672263148
SPY,2015-06-19,2673664,3385988,1.266422408
SPY,2015-06-18,2885828,3441094,1.192411329
SPY,2015-06-17,1483506,2108494,1.421291185
SPY,2015-06-14,1483364,2472884,1.667078344
SPY,2015-06-13,1422768,2256534,1.586016835
SPY,2015-06-12,1465918,2269420,1.548122064
SPY,2015-06-11,1820128,3266420,1.794610049
SPY,2015-06-10,2513922,3815832,1.51788003
SPY,2015-06-07,3206248,4585040,1.430032861
SPY,2015-06-06,2359470,3027904,1.283298368
SPY,2015-06-05,2580638,4077320,1.5799658840000002
SPY,2015-06-04,2240382,3815766,1.703176512
SPY,2015-06-03,2792238,4838066,1.7326839619999999
SPY,2015-05-31,2916446,5348384,1.8338704030000001
SPY,2015-05-30,2119298,3310540,1.562092731
SPY,2015-05-29,2974324,6007614,2.019825009
SPY,2015-05-28,2032550,3518156,1.730907481
SPY,2015-05-24,1831614,3171446,1.731503472
SPY,2015-05-23,2738054,4148268,1.515042435
SPY,2015-05-22,1711016,2663122,1.556456515
SPY,2015-05-21,1387780,2297050,1.65519751
SPY,2015-05-20,1868630,3007036,1.609219589
SPY,2015-05-17,2769076,4775642,1.724633777
SPY,2015-05-16,2420278,4020904,1.66133973
SPY,2015-05-15,2196384,3663140,1.667804901
SPY,2015-05-14,2143784,3575590,1.66788725
SPY,2015-05-13,3410214,5530968,1.621882967
SPY,2015-05-10,3416906,5962978,1.745139609
SPY,2015-05-09,2959722,5803434,1.960803751
SPY,2015-05-08,2616498,3755842,1.435446157
SPY,2015-05-07,3402786,6217824,1.827274475
SPY,2015-05-06,2396764,4415076,1.842098763
SPY,2015-05-03,2107456,2739686,1.299996773
SPY,2015-05-02,2458114,3145278,1.27954928
SPY,2015-05-01,2338676,3523142,1.506468617
SPY,2015-04-30,1762958,3365728,1.9091368030000002
SPY,2015-04-29,1621936,2435384,1.5015290369999998
SPY,2015-04-26,2040846,2496248,1.223143735
SPY,2015-04-25,1623390,2128132,1.31091851
SPY,2015-04-24,1733766,2261246,1.304239442
SPY,2015-04-23,2122962,2756094,1.298230491
SPY,2015-04-22,1192122,1917460,1.60844276
SPY,2015-04-18,2025276,2802316,1.3836711640000001
SPY,2015-04-17,2271330,2574858,1.133634478
SPY,2015-04-16,2016312,1861448,0.9213666009999999
SPY,2015-04-15,1985298,2082110,1.048764468
SPY,2015-04-12,2685484,2945260,1.0967334009999998
SPY,2015-04-11,1733568,2112130,1.21837159
SPY,2015-04-10,1484752,1972180,1.328289169
SPY,2015-04-09,1834350,2331574,1.271062774
SPY,2015-04-08,1585368,2098068,1.323394947
SPY,2015-04-05,2121744,2910872,1.3719242280000001
SPY,2015-04-04,1830934,2347822,1.282308374
SPY,2015-04-03,2393732,3118776,1.3028927209999999
SPY,2015-04-02,1151914,2000840,1.736969947
XLC,2017-04-01,2130,686,0.322065728
XLC,2017-03-31,2206,282,0.127833182
XLC,2017-03-30,922,238,0.25813449
XLC,2017-03-29,4376,1772,0.404936015
XLC,2017-03-26,3400,4294,1.262941176
XLC,2017-03-25,1190,3690,3.100840336
XLC,2017-03-24,1514,2614,1.72655218
XLC,2017-03-23,964,11018,11.42946058
XLC,2017-03-22,21418,20594,0.961527687
XLC,2017-03-19,5656,3330,0.588755304
XLC,2017-03-18,2014,256,0.12711022800000002
XLC,2017-03-17,834,420,0.5035971220000001
XLC,2017-03-16,2080,586,0.281730769
XLC,2017-03-15,2764,1622,0.58683068
XLC,2017-03-12,1112,928,0.834532374
XLC,2017-03-11,3606,2892,0.801996672
XLC,2017-03-10,1476,282,0.19105691100000002
XLC,2017-03-09,1168,396,0.33904109600000004
XLC,2017-03-08,1032,8858,8.583333332999999
XLC,2017-03-05,1352,244,0.18047337300000002
XLC,2017-03-04,2432,1656,0.6809210529999999
XLC,2017-03-03,692,962,1.39017341
XLC,2017-03-02,4444,316,0.071107111
XLC,2017-03-01,706,584,0.827195467
XLC,2017-02-26,1198,1998,1.667779633
XLC,2017-02-25,1162,584,0.502581756
XLC,2017-02-24,848,10354,12.20990566
XLC,2017-02-23,898,520,0.5790645879999999
XLC,2017-02-22,3908,186,0.047594678
XLC,2017-02-19,968,610,0.630165289
XLC,2017-02-18,766,206,0.268929504
XLC,2017-02-17,792,344,0.434343434
XLC,2017-02-16,1072,252,0.23507462699999998
XLC,2017-02-12,1226,304,0.247960848
XLC,2017-02-11,850,396,0.46588235299999997
XLC,2017-02-10,1278,434,0.339593114
XLC,2017-02-09,21174,20412,0.964012468
XLC,2017-02-08,1636,394,0.24083129600000003
XLC,2017-02-05,1426,1876,1.3155680220000001
XLC,2017-02-04,920,1360,1.47826087
