Ticker,Date,Open,High,Low,Close,Volume
xlb,2014-02-27,43.144,43.563,43.117,43.563,5222533
xlb,2014-02-28,43.518,43.868,43.458,43.71,6346669
xlb,2014-03-03,43.359,43.805,43.264,43.61,10972931
xle,2014-01-02,79.478,79.714,78.504,78.819,12322960
xle,2014-01-03,78.901,79.217,78.367,78.532,10753288
xle,2014-01-06,78.764,78.901,78.194,78.638,10246697
xle,2014-01-07,78.864,79.291,78.458,79.233,7362230
xle,2014-01-08,79.243,79.271,78.387,78.685,12111695
xle,2014-01-09,78.764,78.901,77.79,78.438,13530054
xle,2014-01-10,78.494,78.602,77.986,78.504,11589936
xle,2014-01-13,78.285,78.404,76.87,76.94,18505711
xle,2014-01-14,77.246,77.978,77.246,77.944,14636274
xle,2014-01-15,78.052,78.123,77.601,77.718,12915856
xle,2014-01-16,77.572,77.844,77.211,77.825,12503710
xle,2014-01-17,78.015,78.438,77.601,77.699,13984033
xle,2014-01-21,78.252,78.523,77.681,78.342,14086907
xle,2014-01-22,78.532,78.792,78.203,78.703,11686565
xle,2014-01-23,78.277,78.438,77.437,77.806,16494536
xle,2014-01-24,77.274,77.34,76.136,76.182,19289989
xle,2014-01-27,76.317,76.473,75.379,75.91,17760046
xle,2014-01-28,76.09,76.606,75.884,76.49,10087419
xle,2014-01-29,75.819,76.589,75.421,76.064,22277394
xle,2014-01-30,76.58,76.705,75.875,76.309,13577556
xle,2014-01-31,75.421,75.992,75.008,75.324,17692733
xle,2014-02-03,75.248,75.569,73.87,73.978,27863004
xle,2014-02-04,74.376,74.926,74.12,74.735,22515365
xle,2014-02-05,74.744,74.754,73.895,74.004,30178939
xle,2014-02-06,74.203,75.287,74.175,75.106,14420947
xle,2014-02-07,75.569,76.036,75.106,75.92,13728779
xle,2014-02-10,75.901,76.001,75.232,75.55,8812428
xle,2014-02-11,75.629,76.796,75.55,76.532,12032246
xle,2014-02-12,76.77,76.922,76.273,76.353,7539933
xle,2014-02-13,75.838,76.913,75.783,76.714,10847038
xle,2014-02-14,76.778,77.871,76.66,77.718,13967950
xle,2014-02-18,77.834,78.169,77.699,78.07,9800997
xle,2014-02-19,77.825,78.963,77.825,78.169,26369934
xle,2014-02-20,78.143,78.838,78.033,78.685,10445717
xle,2014-02-21,78.854,78.874,78.015,78.06,12821716
xle,2014-02-24,78.295,79.93,78.252,79.233,20604115
xle,2014-02-25,79.081,79.351,78.557,79.199,10608240
xle,2014-02-26,79.233,79.326,78.458,78.703,11123030
xle,2014-02-27,78.728,78.909,78.213,78.783,10330589
xle,2014-02-28,78.838,79.487,78.71,79.18,11594796
xle,2014-03-03,78.703,79.58,78.421,78.676,13796703
xli,2014-01-02,48.166,48.252,47.685,47.75,10076108
xli,2014-01-03,47.879,48.093,47.797,47.879,6587104
xli,2014-01-06,48.111,48.252,47.603,47.603,8079511
xli,2014-01-07,47.853,48.011,47.731,47.898,7628295
xli,2014-01-08,47.907,47.925,47.63,47.816,8732006
xli,2014-01-09,48.093,48.232,47.741,48.047,11649192
xli,2014-01-10,48.128,48.157,47.797,48.119,13513400
xli,2014-01-13,48.001,48.278,47.481,47.537,13210317
xli,2014-01-14,47.778,48.074,47.593,48.039,10182737
xli,2014-01-15,48.157,48.483,48.111,48.379,7327644
xli,2014-01-16,48.205,48.324,48.101,48.26,8828103
xli,2014-01-17,48.084,48.148,47.907,48.02,9347951
xli,2014-01-21,48.409,48.475,47.797,48.066,11906900
xli,2014-01-22,48.242,48.278,48.047,48.214,6851385
xli,2014-01-23,47.925,48.066,47.481,47.639,9227465
xli,2014-01-24,47.313,47.313,46.146,46.156,27721466
xli,2014-01-27,46.37,46.557,45.887,46.205,18942478
xli,2014-01-28,46.433,46.769,46.343,46.637,10693800
xli,2014-01-29,46.156,46.528,46.019,46.137,16195728
xli,2014-01-30,46.557,46.703,46.274,46.593,10775191
xli,2014-01-31,45.814,46.683,45.814,46.36,16411820
xli,2014-02-03,46.247,46.547,45.053,45.071,25444428
xli,2014-02-04,45.239,45.516,44.83,45.359,15362806
xli,2014-02-05,45.174,45.516,44.839,45.341,16580700
xli,2014-02-06,45.535,46.037,45.445,45.971,14674686
xli,2014-02-07,46.205,46.804,46.205,46.769,16237705
xli,2014-02-10,46.813,46.831,46.37,46.47,15159363
xli,2014-02-11,46.637,47.177,46.557,46.99,11184381
xli,2014-02-12,47.055,47.304,47.045,47.258,11096569
xli,2014-02-13,46.945,47.362,46.787,47.295,12298970
xli,2014-02-14,47.24,47.731,47.167,47.603,9855102
xli,2014-02-18,47.741,47.834,47.399,47.565,7858591
xli,2014-02-19,47.508,47.787,47.091,47.12,11269595
xli,2014-02-20,47.286,47.722,47.055,47.565,16605518
xli,2014-02-21,47.769,47.843,47.557,47.622,6591994
xli,2014-02-24,47.722,48.399,47.722,47.981,10048669
xli,2014-02-25,47.916,48.093,47.694,47.826,8117512
xli,2014-02-26,47.925,48.066,47.685,47.871,11447025
xli,2014-02-27,47.806,48.148,47.731,48.148,6176712
xli,2014-02-28,48.101,48.502,48.001,48.242,13895992
xli,2014-03-03,47.722,48.074,47.565,47.916,18698044
xlk,2014-01-02,33.331,33.331,33.059,33.116,9139530
xlk,2014-01-03,33.203,33.203,32.941,32.96,5562043
xlk,2014-01-06,32.921,33.023,32.781,32.901,4835199
xlk,2014-01-07,33.05,33.247,32.988,33.203,7653380
xlk,2014-01-08,33.175,33.312,33.086,33.203,5018703
xlk,2014-01-09,33.341,33.341,32.901,32.988,6777215
xlk,2014-01-10,33.076,33.146,32.881,33.05,13849656
xlk,2014-01-13,33.023,33.184,32.591,32.696,6887644
xlk,2014-01-14,32.824,33.266,32.789,33.247,6859997
xlk,2014-01-15,33.438,33.733,33.389,33.652,10337999
xlk,2014-01-16,33.671,33.696,33.566,33.643,7406953
xlk,2014-01-17,33.585,33.652,33.379,33.454,6773776
xlk,2014-01-21,33.714,33.714,33.341,33.624,6726220
xlk,2014-01-22,33.585,33.643,33.499,33.585,4505267
xlk,2014-01-23,33.438,33.518,33.292,33.518,6858470
xlk,2014-01-24,33.379,33.438,32.863,32.871,16560198
xlk,2014-01-27,32.921,32.941,32.405,32.564,8564054
xlk,2014-01-28,32.275,32.425,32.18,32.369,14047741
xlk,2014-01-29,32.096,32.303,31.993,32.114,11989421
xlk,2014-01-30,32.499,32.61,32.33,32.509,8900508
xlk,2014-01-31,32.248,32.744,32.238,32.583,11694671
xlk,2014-02-03,32.509,32.63,31.779,31.9,17072235
xlk,2014-02-04,31.956,32.105,31.864,32.023,6118645
xlk,2014-02-05,31.946,32.144,31.74,32.051,9834773
xlk,2014-02-06,32.078,32.415,32.078,32.405,9766977
xlk,2014-02-07,32.61,32.854,32.47,32.844,11183066
xlk,2014-02-10,32.763,32.969,32.763,32.911,7222555
xlk,2014-02-11,33.05,33.409,33.013,33.312,7524589
xlk,2014-02-12,33.419,33.499,33.369,33.446,8600212
xlk,2014-02-13,33.256,33.714,33.212,33.686,7388884
xlk,2014-02-14,33.661,33.821,33.575,33.751,13225785
xlk,2014-02-18,33.791,33.858,33.678,33.771,6354601
xlk,2014-02-19,33.704,33.858,33.585,33.661,9202799
xlk,2014-02-20,33.661,33.848,33.508,33.771,7156552
xlk,2014-02-21,33.875,33.929,33.634,33.643,6809922
xlk,2014-02-24,33.604,33.938,33.604,33.771,8383708
xlk,2014-02-25,33.831,33.84,33.594,33.678,5996708
xlk,2014-02-26,33.696,33.84,33.575,33.704,6220176
xlk,2014-02-27,33.696,33.996,33.671,33.977,5823361
xlk,2014-02-28,33.957,34.108,33.634,34.016,10366857
xlk,2014-03-03,33.594,33.733,33.379,33.652,9646855
xlv,2014-01-02,52.323,52.425,52.029,52.15,9272868
xlv,2014-01-03,52.235,52.5,52.17,52.275,3850501
xlv,2014-01-06,52.435,52.604,51.98,52.058,9644709
xlv,2014-01-07,52.295,52.774,52.295,52.604,6040434
xlv,2014-01-08,52.691,53.143,52.549,53.068,8238250
xlv,2014-01-09,53.143,53.503,53.022,53.463,6559103
xlv,2014-01-10,53.599,53.683,53.172,53.674,8176093
xlv,2014-01-13,53.721,53.986,53.124,53.238,13547711
xlv,2014-01-14,53.324,53.986,53.258,53.91,7339909
xlv,2014-01-15,54.024,54.024,53.721,53.863,10628454
xlv,2014-01-16,53.846,54.093,53.778,53.996,5803440
xlv,2014-01-17,53.996,54.144,53.788,53.937,7302111
xlv,2014-01-21,54.211,54.349,53.836,54.251,6022150
xlv,2014-01-22,54.39,54.39,54.119,54.299,5699279
xlv,2014-01-23,54.083,54.251,53.571,53.918,7455735
xlv,2014-01-24,53.599,53.701,52.651,52.651,13850303
xlv,2014-01-27,52.632,52.748,52.058,52.225,14598708
xlv,2014-01-28,52.558,53.143,52.53,52.926,9309307
xlv,2014-01-29,52.567,52.975,52.265,52.445,12982819
xlv,2014-01-30,52.965,53.523,52.936,53.399,11326114
xlv,2014-01-31,52.851,53.248,52.681,52.936,11438898
xlv,2014-02-03,53.068,53.22,51.801,51.895,16711883
xlv,2014-02-04,52.189,52.473,52.029,52.405,10655815
xlv,2014-02-05,52.356,52.473,51.695,52.111,17434223
xlv,2014-02-06,52.235,52.473,52.16,52.405,8290126
xlv,2014-02-07,52.482,53.324,52.34,53.305,12153867
xlv,2014-02-10,53.408,53.768,53.2,53.748,8354233
xlv,2014-02-11,53.788,54.526,53.665,54.476,10973144
xlv,2014-02-12,54.63,54.781,54.319,54.476,6909171
xlv,2014-02-13,54.182,54.894,54.093,54.866,8727983
xlv,2014-02-14,54.82,55.149,54.704,55.065,8858497
xlv,2014-02-18,55.31,55.688,55.195,55.575,11495413
xlv,2014-02-19,55.556,55.753,55.157,55.234,11345789
xlv,2014-02-20,55.254,55.821,55.121,55.736,10415005
xlv,2014-02-21,55.792,56.019,55.565,55.633,5492075
xlv,2014-02-24,55.821,56.37,55.736,56.048,6833500
xlv,2014-02-25,55.962,56.216,55.745,55.907,7250322
xlv,2014-02-26,56.068,56.255,55.773,55.907,7874557
xlv,2014-02-27,55.907,56.226,55.753,56.226,6321705
xlv,2014-02-28,56.275,56.767,55.745,56.226,10931401
xlv,2014-03-03,55.488,56.038,55.442,55.812,9429401
