Ticker,Date,Open,High,Low,Close,Volume
qqq,2014-01-08,83.414,83.836,83.25,83.606,28410322
qqq,2014-01-09,83.905,83.922,83.041,83.329,24728570
qqq,2014-01-10,83.54,83.691,82.906,83.597,39695359
qqq,2014-01-13,83.481,83.768,82.047,82.363,51014282
qqq,2014-01-14,82.638,83.999,82.638,83.931,38837889
qqq,2014-01-15,84.267,84.785,84.209,84.622,41616539
qqq,2014-01-16,84.534,84.755,84.421,84.632,35750409
qqq,2014-01-17,84.382,84.622,83.95,84.151,38539522
qqq,2014-01-21,84.688,84.831,84.085,84.795,27587787
qqq,2014-01-22,84.983,85.225,84.765,85.012,30708380
qqq,2014-01-23,84.745,84.765,84.132,84.725,36606948
qqq,2014-01-24,84.325,84.44,83.031,83.06,67175724
qqq,2014-01-27,83.09,83.205,81.634,82.255,66434893
qqq,2014-01-28,81.795,82.294,81.692,82.207,46389608
qqq,2014-01-29,81.49,82.104,81.163,81.326,54332538
qqq,2014-01-30,82.343,83.118,82.235,82.832,68777586
qqq,2014-01-31,81.91,83.002,81.824,82.609,47196535
qqq,2014-02-03,82.486,82.832,80.502,80.714,68516181
qqq,2014-02-04,81.107,81.634,80.876,81.307,39432064
qqq,2014-02-05,81.051,81.385,80.187,81.097,43735118
qqq,2014-02-06,81.336,82.235,81.317,82.13,33754605
qqq,2014-02-07,82.609,83.654,82.353,83.597,40168191
qqq,2014-02-10,83.53,84.113,83.51,84.075,31548093
qqq,2014-02-11,84.209,85.197,84.161,85.032,40380517
qqq,2014-02-12,85.197,85.387,84.938,85.197,33960161
qqq,2014-02-13,84.562,85.894,84.554,85.828,42272758
qqq,2014-02-14,85.762,86.192,85.54,85.999,35592537
qqq,2014-02-18,86.116,86.584,85.933,86.421,30918937
qqq,2014-02-19,86.25,86.459,85.655,85.828,43620882
qqq,2014-02-20,85.894,86.392,85.52,86.23,43680046
qqq,2014-02-21,86.498,86.622,86.009,86.116,32594459
qqq,2014-02-24,86.279,86.967,86.221,86.575,32905652
qqq,2014-02-25,86.69,86.871,86.202,86.479,28668153
qqq,2014-02-26,86.729,86.987,86.057,86.402,44866885
qqq,2014-02-27,86.414,87.051,86.281,86.963,29898286
qqq,2014-02-28,86.933,87.464,86.098,86.866,50564903
qqq,2014-03-03,86.039,86.453,85.453,86.223,40446582
dia,2014-01-02,151.49,151.69,150.61,150.86,10111099
dia,2014-01-03,151.12,151.56,150.8,151.11,6665928
dia,2014-01-06,151.67,151.74,150.49,150.65,8101166
dia,2014-01-07,151.37,151.96,151.23,151.65,5861414
dia,2014-01-08,151.41,151.53,150.67,151.07,10293158
dia,2014-01-09,151.63,151.67,150.33,150.93,8938219
dia,2014-01-10,151.27,151.4,150.33,150.92,8155788
dia,2014-01-13,150.66,151.01,149.08,149.18,11615737
dia,2014-01-14,149.64,150.29,149.27,150.27,7980802
dia,2014-01-15,150.45,151.5,150.38,151.28,8464904
dia,2014-01-16,150.96,151.05,150.33,150.74,5630409
dia,2014-01-17,150.69,151.43,150.53,150.95,8711071
dia,2014-01-21,151.84,151.85,149.79,150.63,10244476
dia,2014-01-22,150.66,150.7,149.97,150.4,5892628
dia,2014-01-23,149.46,149.46,148.15,148.79,10825400
dia,2014-01-24,147.83,147.98,145.82,145.82,16009811
dia,2014-01-27,146.02,146.39,144.9,145.39,15508094
dia,2014-01-28,145.81,146.44,145.63,146.23,9043969
dia,2014-01-29,145.04,145.6,144.2,144.53,15522953
dia,2014-01-30,145.64,146.08,144.77,145.53,8555139
dia,2014-01-31,143.71,145.09,143.34,144.2,11624270
dia,2014-02-03,144.04,144.21,141,141.26,19757796
dia,2014-02-04,141.67,142.18,141.01,141.79,12886195
dia,2014-02-05,141.46,142.17,140.87,141.88,12618953
dia,2014-02-06,142.33,143.63,142.33,143.62,11336168
dia,2014-02-07,144.03,145.17,143.53,145.15,13636862
dia,2014-02-10,145.13,145.19,144.55,145.13,5208553
dia,2014-02-11,145.43,147.31,145.31,146.99,8285464
dia,2014-02-12,147.22,147.61,146.6,146.94,5712315
dia,2014-02-13,145.98,147.63,145.94,147.49,5537420
dia,2014-02-14,147.3,148.9,147.12,148.67,6513399
dia,2014-02-18,148.78,148.84,148.21,148.49,5399516
dia,2014-02-19,148.1,149.37,147.56,147.68,8964502
dia,2014-02-20,147.71,148.8,147.32,148.39,7647476
dia,2014-02-21,148.6,149.13,148.13,148.32,5710975
dia,2014-02-24,148.53,150.09,148.48,149.17,7276703
dia,2014-02-25,149.23,149.69,148.64,149.01,6580441
dia,2014-02-26,149.21,149.71,148.78,149.31,5455975
dia,2014-02-27,149.15,149.98,148.88,149.97,5738229
dia,2014-02-28,149.98,151.06,149.48,150.39,10854062
dia,2014-03-03,149.1,149.66,148.01,149,9921394
