Ticker,Date,Open,High,Low,Close,Volume
xle,2017-01-18,72.519,72.949,72.433,72.753,8952548
xle,2017-01-19,72.753,72.783,72.178,72.354,9230651
xle,2017-01-20,72.821,73.065,72.383,72.627,9410657
xle,2017-01-23,72.296,72.442,71.506,71.857,15596985
xle,2017-01-24,72.14,72.958,72.003,72.646,12139553
xle,2017-01-25,72.665,73.251,72.646,73.026,9645950
xle,2017-01-26,73.261,73.377,72.927,73.085,8870864
xle,2017-01-27,72.636,72.715,72.111,72.324,10162462
xle,2017-01-30,71.993,72.032,70.503,71,13626448
xle,2017-01-31,71.038,71.147,70.279,71.028,14375594
xle,2017-02-01,71.409,71.501,70.064,70.503,18900957
xle,2017-02-02,70.62,71.028,70.054,70.902,13218272
xle,2017-02-03,71.184,71.886,70.766,71.516,12140190
xle,2017-02-06,71.623,71.759,70.707,70.912,10789839
xle,2017-02-07,70.6,70.931,69.538,69.908,14522460
xle,2017-02-08,69.586,70.23,68.837,70.074,16570929
xle,2017-02-09,70.493,71.078,70.493,70.863,9505101
xle,2017-02-10,71.429,71.799,71.184,71.399,10679433
xle,2017-02-13,71.253,71.565,71.117,71.535,8192725
xle,2017-02-14,71.74,71.799,70.872,71.769,11055352
xle,2017-02-15,71.555,71.867,71.253,71.486,9154976
xle,2017-02-16,71.555,71.652,70.405,70.512,11667333
xle,2017-02-17,70.152,70.356,69.898,70.123,11884316
xle,2017-02-21,70.785,70.981,70.493,70.6,12104407
xle,2017-02-22,70.269,70.346,69.475,69.528,11840204
xle,2017-02-23,70.308,70.425,69.382,69.821,17833168
xle,2017-02-24,69.314,69.577,68.817,69.168,14361346
xle,2017-02-27,69.236,70.064,69.119,69.762,24301460
xle,2017-02-28,69.558,69.873,69.353,69.548,14381279
xle,2017-03-01,70.19,71.263,70.143,70.941,19485444
xle,2017-03-02,70.59,70.941,70.24,70.269,11046133
xle,2017-03-03,70.386,70.649,69.982,70.143,11443256
xle,2017-03-06,70.024,70.396,69.752,70.298,8587914
xle,2017-03-07,70.551,70.571,69.586,69.675,11761208
xle,2017-03-08,69.392,69.801,67.833,67.862,26229361
xle,2017-03-09,67.522,68.35,67.122,68.31,28486361
xle,2017-03-10,68.748,68.837,67.814,68.213,17735560
xle,2017-03-13,68.145,68.554,67.989,68.222,13423180
xle,2017-03-14,67.697,67.707,66.858,67.453,27072113
xle,2017-03-15,68.028,69.11,67.697,68.954,23815399
xle,2017-03-16,69.1,69.1,68.272,68.466,16705741
xle,2017-03-17,68.749,68.896,68.417,68.417,14530697
xle,2017-03-20,68.191,68.465,67.779,68.318,12463937
xle,2017-03-21,68.642,68.691,67.583,67.838,17055270
xle,2017-03-22,67.632,68.054,67.358,67.74,12668131
xle,2017-03-23,67.544,68.044,67.397,67.465,12039090
xle,2017-03-24,67.564,67.711,67.074,67.201,10652653
xle,2017-03-27,66.564,67.074,66.515,66.887,11723649
xle,2017-03-28,66.986,68.004,66.832,67.838,28469782
xle,2017-03-29,67.829,68.887,67.642,68.769,18949841
xle,2017-03-30,69.2,69.367,68.574,68.749,16205217
xle,2017-03-31,68.524,68.946,68.201,68.514,20186277
xli,2017-01-04,61.895,62.212,61.817,62.092,9013208
xli,2017-01-05,62.044,62.399,61.581,61.915,9988434
xli,2017-01-06,61.925,62.438,61.718,62.271,12293770
xli,2017-01-09,62.202,62.202,61.758,61.788,6052671
xli,2017-01-10,61.895,62.28,61.768,62.044,8352875
xli,2017-01-11,62.082,62.429,62.015,62.369,11154136
xli,2017-01-12,62.309,62.369,61.511,62.112,12009756
xli,2017-01-13,62.152,62.409,62.132,62.349,7229758
xli,2017-01-17,62.015,62.117,61.688,61.866,10838667
xli,2017-01-18,61.778,62.222,61.649,62.102,8210208
xli,2017-01-19,62.763,62.872,62.187,62.556,8956524
xli,2017-01-20,62.536,62.636,62.212,62.566,11782590
xli,2017-01-23,62.497,62.626,61.875,62.222,14503464
xli,2017-01-24,62.231,62.99,62.152,62.843,9328155
xli,2017-01-25,63.267,63.583,63.148,63.503,13136359
xli,2017-01-26,63.573,63.952,63.379,63.651,10283450
xli,2017-01-27,63.73,63.878,63.493,63.601,8819306
xli,2017-01-30,63.286,63.356,62.566,63.06,13540966
xli,2017-01-31,62.843,62.843,62.192,62.507,19605165
xli,2017-02-01,62.606,62.833,62.082,62.399,15573307
xli,2017-02-02,62.299,62.463,62.024,62.28,9701772
xli,2017-02-03,62.429,62.823,62.369,62.743,10012103
xli,2017-02-06,62.705,62.988,62.616,62.833,7208588
xli,2017-02-07,63.05,63.277,62.843,62.941,13533755
xli,2017-02-08,62.892,62.912,62.646,62.853,7917414
xli,2017-02-09,63.01,63.493,62.912,63.336,8290902
xli,2017-02-10,63.631,63.898,63.484,63.838,7544768
xli,2017-02-13,64.095,64.598,64.075,64.479,17540287
xli,2017-02-14,64.391,64.509,64.154,64.509,8697050
xli,2017-02-15,64.529,64.923,64.391,64.855,7954885
xli,2017-02-16,64.855,64.885,64.441,64.875,10180341
xli,2017-02-17,64.706,64.982,64.509,64.982,5267264
xli,2017-02-21,65.082,65.367,64.992,65.309,9707552
xli,2017-02-22,65.12,65.229,64.938,65.13,10762895
xli,2017-02-23,65.239,65.309,64.489,64.706,17034293
xli,2017-02-24,64.361,64.992,64.272,64.982,12836236
xli,2017-02-27,65.042,65.273,64.825,65.219,10853986
xli,2017-02-28,65.249,65.347,64.835,64.953,9763988
xli,2017-03-01,65.516,66.264,65.506,66.047,16666409
xli,2017-03-02,65.95,66.127,65.319,65.337,8560142
xli,2017-03-03,65.347,65.516,65.102,65.406,5944683
xli,2017-03-06,65.092,65.327,64.982,65.249,7252198
xli,2017-03-07,65.229,65.327,64.976,65.062,8913555
xli,2017-03-08,65.15,65.189,64.726,64.835,10810205
xli,2017-03-09,64.795,64.953,64.262,64.539,10066430
xli,2017-03-10,64.885,64.933,64.421,64.933,9802161
xli,2017-03-13,64.865,65.022,64.706,64.893,11782494
xli,2017-03-14,64.676,64.755,64.154,64.282,10961636
xli,2017-03-15,64.431,65.224,64.351,65.012,14942768
xli,2017-03-16,65.12,65.239,64.668,64.716,14350035
xli,2017-03-17,64.911,65.238,64.782,65.07,10951849
xli,2017-03-20,65.129,65.208,64.882,64.951,5596796
xli,2017-03-21,65.129,65.178,63.871,63.96,12779701
xli,2017-03-22,63.98,64.317,63.732,64.188,12381209
xli,2017-03-23,64.257,64.525,63.97,64.099,10782708
xli,2017-03-24,64.079,64.346,63.653,63.93,10017713
xli,2017-03-27,63.316,63.821,62.959,63.702,11821707
xli,2017-03-28,63.504,64.589,63.504,64.376,9057151
xli,2017-03-29,64.307,64.426,64.138,64.366,8378833
xli,2017-03-30,64.336,64.802,64.297,64.723,12951366
xli,2017-03-31,64.554,64.772,64.456,64.456,7805770
xlk,2017-01-04,48.273,48.472,48.245,48.402,7300000
xlk,2017-01-05,48.352,48.6,48.293,48.482,5545273
xlk,2017-01-06,48.482,48.906,48.342,48.837,8824528
xlk,2017-01-09,48.867,48.986,48.797,48.827,8408879
xlk,2017-01-10,48.837,49.006,48.669,48.837,7824723
xlk,2017-01-11,48.749,49.064,48.684,49.064,7673942
xlk,2017-01-12,48.877,49.001,48.482,48.946,6941819
xlk,2017-01-13,48.946,49.183,48.946,49.094,4888595
xlk,2017-01-17,48.966,49.039,48.797,48.906,4873631
xlk,2017-01-18,49.044,49.104,48.911,49.034,6218871
xlk,2017-01-19,49.034,49.208,48.877,48.966,7330559
xlk,2017-01-20,49.183,49.361,49.104,49.233,8839138
xlk,2017-01-23,49.183,49.341,48.976,49.321,12115681
xlk,2017-01-24,49.282,49.703,49.262,49.628,6585995
xlk,2017-01-25,49.895,50.102,49.855,50.102,9302690
xlk,2017-01-26,50.092,50.127,49.825,49.965,7207917
xlk,2017-01-27,50.142,50.251,50.053,50.162,6091926
xlk,2017-01-30,49.994,49.994,49.529,49.756,8529786
xlk,2017-01-31,49.598,49.648,49.291,49.509,9658685
xlk,2017-02-01,49.965,50.043,49.608,49.885,11815646
xlk,2017-02-02,49.737,49.87,49.529,49.786,8697918
xlk,2017-02-03,49.975,50.177,49.965,50.112,6912338
xlk,2017-02-06,50.043,50.147,49.915,50.142,6804046
xlk,2017-02-07,50.241,50.399,50.202,50.339,10169055
xlk,2017-02-08,50.389,50.508,50.197,50.429,6426309
xlk,2017-02-09,50.459,50.716,50.429,50.586,4926152
xlk,2017-02-10,50.706,50.815,50.571,50.735,4221383
xlk,2017-02-13,50.825,51.022,50.755,50.963,6655438
xlk,2017-02-14,50.903,51.13,50.755,51.13,6305605
xlk,2017-02-15,51.091,51.339,51.042,51.299,6016065
xlk,2017-02-16,51.368,51.556,51.294,51.417,7142937
xlk,2017-02-17,51.358,51.596,51.279,51.596,7169388
xlk,2017-02-21,51.704,51.882,51.625,51.862,7706313
xlk,2017-02-22,51.813,51.961,51.704,51.922,6964167
xlk,2017-02-23,51.99,52.03,51.684,51.912,6779576
xlk,2017-02-24,51.605,52.05,51.576,52.03,7861684
xlk,2017-02-27,52.02,52.02,51.882,52,8067527
xlk,2017-02-28,51.912,51.961,51.675,51.753,7708835
xlk,2017-03-01,52.07,52.554,51.952,52.485,9199924
xlk,2017-03-02,52.436,52.446,52.11,52.139,7252753
xlk,2017-03-03,52.1,52.257,51.99,52.257,7947502
xlk,2017-03-06,52.04,52.267,51.952,52.179,6792559
xlk,2017-03-07,52.139,52.396,52.1,52.179,7060730
xlk,2017-03-08,52.237,52.396,52.164,52.237,5746126
xlk,2017-03-09,52.247,52.307,51.97,52.228,7738361
xlk,2017-03-10,52.475,52.614,52.287,52.505,7439326
xlk,2017-03-13,52.505,52.614,52.456,52.554,7547090
xlk,2017-03-14,52.514,52.514,52.232,52.436,7323293
xlk,2017-03-15,52.514,52.881,52.357,52.791,9036387
xlk,2017-03-16,52.989,53.004,52.763,52.821,11104260
xlk,2017-03-17,53.025,53.104,52.916,52.936,6948038
xlk,2017-03-20,52.946,53.103,52.836,52.985,4576240
xlk,2017-03-21,53.124,53.253,52.192,52.212,15018523
xlk,2017-03-22,52.221,52.618,52.152,52.538,11470291
xlk,2017-03-23,52.46,52.618,52.315,52.4,11446141
xlk,2017-03-24,52.578,52.757,52.255,52.44,13241300
xlk,2017-03-27,52.002,52.548,51.934,52.44,6879162
xlk,2017-03-28,52.39,52.936,52.3,52.816,8518446
xlk,2017-03-29,52.796,52.936,52.678,52.906,5748719
xlk,2017-03-30,52.866,53.069,52.826,53.005,8821115
xlk,2017-03-31,52.956,53.084,52.85,52.906,6148228
xlv,2017-01-04,69.171,69.794,69.171,69.607,9265040
xlv,2017-01-05,69.547,69.983,69.487,69.963,6040868
xlv,2017-01-06,69.983,70.358,69.73,70.161,5833775
xlv,2017-01-09,70.161,70.575,70.031,70.457,5815909
xlv,2017-01-10,70.575,71.11,70.418,70.704,10413339
xlv,2017-01-11,70.794,71.041,69.27,69.992,23907562
xlv,2017-01-12,69.647,70.101,69.477,70.061,9463022
xlv,2017-01-13,70.121,70.368,69.963,70.131,5301305
xlv,2017-01-17,69.696,69.894,69.2,69.774,6106191
xlv,2017-01-18,69.914,70.071,69.547,69.686,6231421
xlv,2017-01-19,69.667,69.824,69.133,69.24,6538942
xlv,2017-01-20,69.24,69.587,69.003,69.063,7007932
xlv,2017-01-23,68.973,69.161,68.519,68.776,10116160
xlv,2017-01-24,68.706,68.756,67.985,68.302,8793682
xlv,2017-01-25,68.36,68.973,68.322,68.943,6619236
xlv,2017-01-26,68.796,68.914,68.4,68.41,6686848
xlv,2017-01-27,68.569,69.023,68.549,68.973,7341638
xlv,2017-01-30,68.806,68.943,68.351,68.637,7363883
xlv,2017-01-31,68.272,69.735,68.222,69.735,14502075
xlv,2017-02-01,69.735,70.338,69.597,70.338,19700852
xlv,2017-02-02,69.992,70.358,69.769,70.318,14693300
xlv,2017-02-03,70.546,70.694,70.21,70.625,15274786
xlv,2017-02-06,70.497,70.704,70.358,70.704,11691715
xlv,2017-02-07,70.754,71.031,70.536,70.774,11403835
xlv,2017-02-08,70.398,70.739,70.2,70.665,6863899
xlv,2017-02-09,70.655,71.129,70.595,70.922,7957813
xlv,2017-02-10,71.031,71.218,70.862,71.061,4489711
xlv,2017-02-13,71.129,71.535,71.129,71.495,6537989
xlv,2017-02-14,71.416,72.059,71.362,72.059,10500242
xlv,2017-02-15,71.901,72.979,71.832,72.84,10205290
xlv,2017-02-16,72.86,72.93,72.246,72.741,11460167
xlv,2017-02-17,72.464,72.88,72.464,72.84,11912085
xlv,2017-02-21,72.83,73.404,72.83,73.167,10771696
xlv,2017-02-22,73.077,73.315,72.994,73.057,6708627
xlv,2017-02-23,73.137,73.715,73.048,73.592,8783339
xlv,2017-02-24,73.473,73.987,73.443,73.947,9164984
xlv,2017-02-27,73.997,74.344,73.839,74.304,8270092
xlv,2017-02-28,74.096,74.393,73.937,74.156,10374043
xlv,2017-03-01,74.601,75.085,74.388,74.898,15367577
xlv,2017-03-02,74.778,75.04,74.65,74.66,7978113
xlv,2017-03-03,74.551,75.015,74.526,74.956,6698276
xlv,2017-03-06,74.848,74.908,74.403,74.67,5948938
xlv,2017-03-07,74.057,74.521,73.908,74.146,12469256
xlv,2017-03-08,74.136,74.699,74.087,74.441,8221532
xlv,2017-03-09,74.433,74.946,74.383,74.848,8546409
xlv,2017-03-10,75.165,75.243,74.858,75.135,10564629
xlv,2017-03-13,75.203,75.203,74.778,75.075,6976084
xlv,2017-03-14,74.868,75.115,74.718,74.798,7378439
xlv,2017-03-15,74.908,75.891,74.903,75.737,11169183
xlv,2017-03-16,75.549,75.549,74.718,75.005,12263878
xlv,2017-03-17,74.821,74.957,74.553,74.593,10480055
xlv,2017-03-20,74.613,74.721,74.33,74.483,4764253
xlv,2017-03-21,74.563,74.821,71.784,73.898,16777023
xlv,2017-03-22,74.007,74.103,73.551,73.918,10029939
xlv,2017-03-23,73.829,74.201,73.552,73.689,13351208
xlv,2017-03-24,73.729,74.057,73.422,73.729,9299651
xlv,2017-03-27,73.203,74.057,73.065,73.928,6993836
xlv,2017-03-28,73.779,74.077,73.551,73.977,7440854
xlv,2017-03-29,74.007,74.176,73.829,73.997,4390962
xlv,2017-03-30,73.908,74.157,73.709,74.007,7190988
xlv,2017-03-31,73.829,73.997,73.719,73.799,5894838
